/*
LTJS
NOLF2 CRES
6522 "Vous êtes démasquée!"
6523 "Vous avez tué un policier!"
6524 "Vous avez tué Kamal!"
6525 "Vous avez tué le D. Schenker!"
6526 "Vous avez tué M. Barnes!"
6527 "Vous avez tué le général Hawkins!"
6528 "Vous avez été démasquée! Vous ne pouvez plus accéder au QG ennemi."
6529 "Kamal a été tué!"
6530 "Ce genre de comportement est inacceptable. Vous êtes renvoyée!"
6531 "N'ayant pas apprécié d'être attaqué par celle qu'il croyait son alliée,\nArmstrong vous bat à mort."
7000 "<TRANSMISSIONS>"
7001 "Parlez à l'oiseau mynah mécanique pour des conseils utiles."
7002 "Le fusible est mort. Vous devez le remplacer."
7003 "La porte est fermée."
7004 "Les fils ont fondu. Ils peuvent être remplacés si vous trouvez un fil de cuivre."
7005 "La poignée a disparu. Vous n’avez pas assez de prise à mains nues."
7006 "Le bouton de porte a disparu."
7007 "Il n'y a plus d'électricité."
7008 "Vous n'avez pas les clés."
7009 "Le scooter des neiges n'a plus de carburant."
7010 "Il manque un tube informatique."
7011 "Il vous faut un mot de passe pour accéder à cet ordinateur."
7012 "Tapez le numéro d'index."
7013 "Ca ne marche pas sans piles."
7014 "C'est trop lourd pour le soulever."
7015 "J'ai trouvé 10 roupies."
7016 "J'ai trouvé 10 roupies, plus que 40 à trouver."
7017 "J'ai trouvé 10 roupies, plus que 30 à trouver."
7018 "J'ai trouvé 10 roupies, plus que 20 à trouver."
7019 "J'ai trouvé 10 roupies, plus que 10 à trouver."
7020 "Et voilà 50 roupies! Direction la porte."
7021 "J'ai trouvé une note de Balaji pour sa maîtresse. Nous devons trouver le trousseau de clés qu'elle a laissé pour lui. Cherchez dans le secteur."
7022 "J'ai trouvé une note de la maîtresse de Balaji qui lui demande de la retrouver à son appartement. Cherchez un bac de fleurs à l'extérieur et trouvez une cachette de l'autre côté de la rue."
7023 "J'ai trouvé la clé de l'appartement de Balaji. Fouillons-le à la recherche d'indices."
7024 "BRUNO: un espion soviétique a ouvert les portes de l'installation. Entrez et placez des explosifs. Les dépôts de carburant feraient d'excellentes cibles. Bonne chance!"
7025 "La porte de l'ancien bâtiment des archives est fermée par un verrou que vous pouvez dessouder."
7026 "J'ai dessoudé le verrou de la porte de l'ancien bâtiment des archives."
7027 "BRUNO: Bon travail. Malheureusement, vous devez repousser les Soviétiques jusqu'à ce que l'équipe d'extraction de l'UNION arrive."
7028 "Les portes sont fermées. Peut-être que vous pouvez trouver des clés."
7029 "J'ai placé la première charge."
7030 "J'ai placé la deuxième charge."
7031 "J'ai placé la troisième charge."
7032 "J'ai placé la quatrième charge."
7033 "J'ai sauvé M. Barnes."
7034 "J'ai sauvé le général Hawkins."
7035 "J'ai sauvé le docteur Schenker."
7036 "J'ai sauvé le chercher de l'UNION."
7037 "Les portes ne fonctionnent pas. Vous devez d'abord réactiver l'électricité."
7038 "Vous devez trouver Cate et la ramener au point d'extraction!"
7039 "J'ai trouvé Cate et je la ramène au point d'extraction. J'aurai besoin de la protection de tout le monde pour le retour."
7040 "Je suis au point de ralliement."
7041 "Je suis au point d'extraction."
7042 "Retrouvons-nous au point de ralliement suivant."
7043 "La porte est fermée. Vous devez trouver les clés."
7044 "Si seulement vous aviez du sucre…"
7045 "Vous avez été prise sur le fait!"
7046 "Pour ouvrir ce coffre, vous devez trouver les numéros de la combinaison."
7047 "Il semble qu'il y ait une barre en travers de la porte de l'autre côté."
7048 "La porte est fermée de l'autre côté."
7049 "Vous n'avez pas la combinaison."
7050 "La porte est fermée de l'intérieur."
7051 "Affichez l'écran des Renseignements (par défaut: I) pour lire les informations."
7052 "Vous avez trouvé les clés du scooter des neiges."
7053 "Il faut un tournevis pour ouvrir ce panneau."
7054 "Objectif principal raté. Aucun point de compétence attribué.\nAllez voir Yamata-san au pont."
7055 "J'ai réactivé l'électricité. Retournons aux portes de sécurité."
7056 "Je viens de voir Armstrong être emmené en hélicoptère avec une étrange créature. A vous."
7057 "BRUNO: Nous ne pouvons pas sauver Armstrong pour l'instant. Essayez de voir où ils l'emmènent."
7058 "J'ai trouvé des informations concernant l'endroit où ils gardent Armstrong. A vous."
7059 "BRUNO: Il faut raser cet endroit. Des explosifs sont actuellement largués. Vous les trouverez dehors."
7060 "J'ai placé la cinquième charge."
7061 "J'ai placé la sixième charge. Retournons au point d'extraction."
7062 "L'électricité des portes de sécurité est coupée. Trouvons le générateur pour la réactiver."
7063 "QG, je suis au point de ralliement. A vous."
7064 "CACHEZ-VOUS!!!"
7065 "Une alarme s'est déclenchée! A couvert!"
7066 "Trouvez neuf affiches de recherche!"
7067 "Encore huit affiches à trouver!"
7068 "Encore sept affiches à trouver!"
7069 "Encore six affiches à trouver!"
7070 "Encore cinq affiches à trouver!"
7071 "Encore quatre affiches à trouver!"
7072 "Encore trois affiches à trouver!"
7073 "Encore deux affiches à trouver!"
7074 "Plus qu'une affiche à trouver!"
7075 "Désamorcez quatre charges!"
7076 "Encore trois charges!"
7077 "Encore deux charges!"
7078 "Encore une charge à désamorcer!"
7079 "Vous devez attendre le reste de votre équipe!"
7080 "Bonne idée, mais vous n'avez pas le numéro d'identification du fichier pour le projet Omega."
7081 "Peut-être devriez-vous chercher le numéro d'identification du fichier pour le projet Omega. Il est probablement quelque part dans les environs."
7082 "Encore sept super soldats!"
7083 "Encore six super soldats!"
7084 "Encore cinq super soldats!"
7085 "Encore quatre super soldats!"
7086 "Encore trois super soldats!"
7087 "Encore deux super soldats!"
7088 "Encore un super soldat!"
7089 "Sauvez le pilote et empêchez le C.R.I.M.E. de faire sauter votre avion!"
7090 "Coulez le sous-marin super secret et arrêtez l'invasion des super soldats!"
7091 "Ce coffre ne peut être ouvert qu'avec une clé spéciale. Il ne peut pas être crocheté."
7092 "C'est une image de grue."
7093 "Un système de reconnaissance vocale protège cette porte.\nVotre nom n'est pas reconnu par le système de sécurité."
7094 "Cette porte a été verrouillée par un système d'urgence.\nVous devez couper l'alimentation du système de sécurité."
7095 "Cachez-vous ! Si vous êtes capturée, la mission sera un échec."
7500 "<DECISIONS>"
7501 "Parlez-moi de mes Objectifs."
7502 "Parlez-moi de mon Equipement."
7503 "Parlez-moi des points de compétence."
7504 "Rien pour l'instant, merci."
7505 "Ecouter la cassette 1."
7506 "Ecouter la cassette 2."
7507 "Ecouter la cassette 3."
7508 "Ecouter la cassette 4."
7509 "Ecouter la cassette 5."
7510 "Ecouter la cassette 6."
7511 "Tapez le numéro d'identification du fichier pour le projet Omega."
7512 "Taper des chiffres au hasard."
7700 "<IDS TEXTES CODES>"
7701 "Il y a trois boîtes aux lettres devant le magasin de sucreries. Vous devez les configurer d'une façon précise pour m'avertir.\n\nLa boîte aux lettres rouge doit être ouverte."
7702 "Il y a trois boîtes aux lettres devant le magasin de sucreries. Vous devez les configurer d'une façon précise pour m'avertir.\n\nLa boîte aux lettres grise doit être fermée."
7703 "Il y a trois boîtes aux lettres devant le magasin de sucreries. Vous devez les configurer d'une façon précise pour m'avertir.\n\nLa boîte aux lettres bleue doit être ouverte."
7704 "Je vous retrouverai à la boutique de sucreries à l'ouest du quartier. Cherchez le signe avec une grue à côté d'un distributeur."
8000 "Vous avez trouvé une lettre contenant des informations secrètes."
8001 "Vous avez trouvé un rouleau de pellicule 35mm."
8002 "Vous avez trouvé un plan important."
8003 "Vous avez trouvé une mallette."
8004 "Vous avez trouvé un dossier."
8005 "Vous avez trouvé des fichiers épars."
8006 "Vous avez trouvé une enveloppe."
8007 "Vous avez trouvé une bobine de bande."
8008 "Vous avez photographié quelque chose d'important."
8009 "Vous avez photographié un livre."
8010 "Vous avez photographié un livre."
8011 "Vous avez trouvé une note."
9000 "<empty>"
10001 "Hum, excusez-moi Mademoiselle. Le Directeur a demandé à vous voir."
10002 "Bon, bien, je lui dirai simplement que vous n'allez pas tarder, alors"
10003 "Mère, vous ne pouvez pas m'appeler sans cesse au travail. J'ai une opération à mener."
10004 "Et je suis sensée faire quoi? Tu n'es jamais à la maison. Comment dois-je communiquer avec toi? Par pigeon voyageur?"
10005 "Ecoutez, il faut que je raccroche."
10006 "Je ne t'ai même pas dit pourquoi j'appelais."
10007 "Oui, et bien la prochaine fois, vous irez directement au but, au lieu de m'accabler de reproches pendant un quart d'heure."
10008 "Ne me raccroche pas au nez, tu m'entends?"
10009 "J'ai besoin d'un verre."
10010 "Vous vouliez me voir?"
10011 "M. Volkov a besoin de vos services. Il pense que quelqu'un va s'inviter à notre petite fête, ce soir. Il souhaite que, grâce à vous, notre convive inattendu se sente chez lui. Définitivement."
10012 "Quand ma dette sera-t-elle payée, sensei?"
10013 "Quand je vous le dirai."
10014 "Je vous promets que nous en reparlerons, mais d'abord... Cate Archer doit mourir!"
10015 "Oui?"
10016 "Ah, ok… On dirait…"
10017 "Fred Astaire?"
10018 "Une bicyclette?"
10019 "Un poney!"
10065 "Sensei. L'espionne est là."
10066 "Tuez-la."
10067 "Oh oh."
10068 "Alors, c'était un piège."
10069 "Mais pourquoi?"
10070 "Ne soyez pas naïve. Vous avez beaucoup d'ennemis."
10071 "Et lequel vous envoie?"
10072 "Un admirateur secret, alors? Comme c'est flatteur!"
10073 "Vous m'impressionnez. Je ne pensais pas que vous iriez si loin."
10074 "Désolée."
10075 "Vous êtes sûre qu'elle est morte?"
10076 "Bien sûr. Isako ne commet jamais d'erreurs. N'est-ce pas Isako?"
10077 "Et bien, c'est rassurant. Mais je serais rassuré davantage si vous m'aviez apporté une preuve."
10078 "Allons, Dmitrij. Vous vous attendiez à quoi? Sa tête sur un plateau?"
10079 "M. le Directeur... Votre... mère au téléphone"
10080 "Oh, zut."
10081 "Sensei. Vous m'avez dit que nous parlerions de mon avenir, une fois la fille morte."
10082 "Votre avenir? Votre avenir est avec nous, ma chère."
10083 "Vous pouvez me joindre à ce numéro, mon vieux, mais je ne vous encourage pas à le faire."
10084 "Monsieur, s'il vous plaît, réfléchissez."
10085 "Je n'ai pas eu de vacances correctes depuis 15 ans. Personne ne m'empêchera de partir cette fois."
10086 "Je parlais de l'idée de me confier vos responsabilités."
10087 "Oh, cessez de chouiner. Qui d'autre est disponible?"
10088 "Et bien, je suis parti. A dans quelques semaines."
10089 "Oui, Monsieur."
10090 "Directeur Temporaire Lawrie?"
10091 "Oui."
10092 "Le Dr Schenker veut vous voir."
10093 "Excellent. Faites-le entrer."
10094 "Docteur. Comment va-t-elle?"
10095 "Elle a beaucoup de chance d'être encore en vie. L'équipe l'a trouvée juste à temps Elle a vous a demandé."
10096 "Bruno!"
10097 "Désolé de n'avoir pas pu venir à Tokyo. L'affaire de Prague a tourné à la confusion. Bon sang, mais comment vas-tu? "
10098 "Prête à reprendre le travail."
10099 "Ne nous pressons pas."
10100 "Nous presser? Mais ça fait presque deux semaines."
10101 "Je ne recommanderais pas d'activité trop fatigante."
10102 "Ecoute le Docteur. J'ai besoin de toi en top forme."
10103 "Alors donne-moi quelque chose d'utile à faire. Je dépéris."
10104 "Directeur Temporaire Lawrie, veuillez vous rendre à la Salle de Guerre immédiatement."
10105 "Directeur Temporaire Lawrie?"
10106 "Ne m'en parle pas. Faut que j'y aille. Reste tranquille."
10107 "Messieurs, désolé de vous avoir fait attendre."
10108 "En temps normal, nous n'intervenons pas brutalement, comme ça, mais la situation est urgente. Je suis Isaac Barnes. Voici le Général Morgan Hawkins."
10109 "Bruno Lawrie. Directeur Temporaire de l'UNION."
10110 "C'est vous qui gardez le bébé, hein?"
10111 "Tout à fait."
10112 "Je vais bien!"
10113 "Il faut vous reposer."
10114 "Je croyais t'avoir dit de rester tranquille!"
10115 "Je n'ai pas dit oui."
10116 "Messieurs, voici l'Agent Archer, l'un de nos meilleurs agents secrets."
10117 "Ca, je parie que oui."
10118 "Vous avez déjà avalé un cigare allumé?"
10119 "Merci, Dr Schenker."
10120 "M. Lawrie, Melle Archer, laissez-moi aller droit au but."
10121 "Absolument."
10122 "L'Ile de Khios... Ca vous dit quelque chose?"
10123 "Dans la mer de Marmara. Tout a fait. Elle est très convoitée par toutes les grandes puissances."
10124 "Vous savez pourquoi?"
10125 "Quelque chose à voir avec ses ressources naturelles, non?"
10126 "Mon Dieu!"
10127 "Précisément. Nous avons des raisons de penser que les soviétiques s'apprêtent à envahir Khios dans les deux semaines qui viennent."
10128 "A la seconde où les rouges débarqueront sur cette île, Oncle Sam aura un petit cadeau surprise en forme de Polaris prêt à être empaqueté, timbré et envoyé... en plein sur Moscou."
10129 "Comme le suggère le Général, les conséquences d'une invasion pourraient être catastrophiques. Un conflit nucléaire à grande échelle est tout à fait possible."
10130 "Mais Khios est virtuellement imprenable par des forces conventionnelles. Comment comptent-il opérer?"
10131 "Nous espérons que vous nous le direz. Tout ce que nous savons, c'est qu'il y a mise en œuvre d'un programme d'armement secret connu sous le nom de Projet Omega."
10132 "On aurait dû leur caler l'estomac avec un bon sandwich nucléaire, en 62. Ces sales rouges."
10133 "Vous nous aiderez?"
10134 "Bien entendu."
10135 "Si l'on en croit nos agents, les soviétiques coordonnent ce projet depuis une base isolée de Sibérie. Il nous faut savoir à quoi nous avons à faire et nous pensons que la réponse se trouve quelque part là-bas, dans ces installations."
10136 "Oh, oh, j'ai oublié clefs."
10137 "Peut-être vous pouvoir ouvrir porte."
10138 "Vite, avant qu'on gèle."
10139 "Générateur est devant."
10140 "Actionner générateur, s'il vous plaît."
10141 "Je reste ici. Vous actionner générateur."
10142 "Ouvrez là-dedans."
10143 "Ouvrez cette porte!"
10144 "Je vous préviens!"
10145 "J'ai dit: ouvrez!"
10146 "Eux mauvais."
10147 "Si eux nous trouvent, gros ennuis."
10148 "Assommez-les!"
10149 "Vite, avant qu'ils cassent porte."
10150 "Ton patron à la radio."
10151 "Foxhunt, ici Foxhunt. Nous avons laissé des équipements pour vous dans l'abri. La combinaison du verrou est 36 - 7 - 42."
10152 "Prenez soin de vous."
10154 "Motoneige est à sec. Chercher essence."
10155 "Peut-être chercher camion."
10156 "Pas perdre de temps. Faire froid."
10158 "Attention au pont. Beaucoup de soldats. Trouvez un meilleur chemin."
10160 "J'attends ici. Bonne chance!"
10161 "Le C.R.I.M.E.?"
10167 "Je suis prêt à rentrer."
10168 "Moi aussi, je déteste cet endroit."
10169 "Je pensais que la cuisine de ma femme était nulle. C'est un chef comparé à celui qui tient la cantine ici."
10170 "Dommage, les gars. On ne part pas d'ici un bout de temps."
10171 "J'aurais dû accepter ce poste au Caire. Au moins, j'aurais eu chaud."
10172 "T'es pas au courant? On a fait sauter le quartier général du Caire."
10173 "Qui?"
10174 "Difficile à dire. Tout le monde revendique l'attentat. Probablement les Fanas à Plumes, ou bien l'Antigouvernement de la Rage, ou Joli Poison."
10175 "Je suppose que j'ai bien choisi, après tout. Au moins, on ne manque pas de vodka."
