/*
LTJS
NOLF2 CRES
10466 "Había un general demoníaco llamado Raktabija. De cada gota de su sangre que tocara el suelo nacería un nuevo Raktabija; hasta que todo el campo de batalla se cubriera de ellos. Desesperados, los dioses llamaron a Parvati, consorte del dios Shiva. Con la forma de Kali, ella se metió en la batalla, desplegando su lengua para coger la sangre del demonio antes de que tocara el suelo y se crearan nuevos ejércitos. Pero ella se emborrachó con la sangre y su danza de la victoria amenazó con destruir el mundo hasta que el dios Shiva se lanzó bajo sus pies y ella al verlo se calmó."
10467 "Fascinante."
10468 "No muy distinta a mi esposa. Excepto que ella seguiría bailando."
10469 "Pobrecito."
10470 "Deberías lavarte las manos con agua caliente."
10471 "Te sugiero que te laves las manos con agua caliente."
10472 "Hay un cuarto de baño por esas puertas a la derecha."
10473 "Como he dicho, deberías lavarte las manos. Utiliza agua caliente."
10481 "¿Cate Archer?"
10482 "¡Eh, todos! ¡Es Cate Archer! ¡La súper espía británica!"
10483 "¿Me da su autógrafo?"
10484 "¡Sal a la calle! ¡Armstrong te está esperando!"
10485 "¡Vamos!"
10486 "¡Rápido!"
10487 "¡No tenemos mucho tiempo!"
10488 "¡Lo digo en serio!"
10489 "¿Por qué pones a prueba mi paciencia?"
10492 "¿Qué pasa?"
10493 "¡Estamos atrapados!"
10494 "¡Eh, tú, ayúdanos! ¿vale?"
10495 "Esperaba un rival mejor."
10496 "¿Qué estás farfullando?"
10497 "¿Así que ésta es la poderosa Cate Archer? No estoy impresionado."
10498 "Cuando salga de aquí, voy a machacar tu pálida cara con el muro más cercano. "
10499 "Hay un gran trecho hasta abajo, mon ami. La única forma de salir de esa jaula es filtrándose... como sopa de cebolla."
10500 "¿Oui? Bien, parece... ¿Fred Astaire? ¿Una bicicleta? ¿Un poni?"
10501 "¡Mon dieu! ¡Dímelo!"
10502 "¡Señor, venga rápido! ¡Tenemos un problema fuera!"
10503 "No quiero morir."
10504 "¿Qué estás haciendo?"
10505 "¡Buena chica!"
10506 "¡Ja!"
10507 "No sirve de nada. La puerta está cerrada desde el otro lado."
10508 "Atrás. Voy a echarla abajo."
10509 "No es exactamente lo que tenía en mente."
10510 "Vas a tener que abrir esta puerta, nena."
10511 "¡Sácame de aquí!"
10512 "¡Abre la puerta!"
10513 "¡Ay!"
10514 "¡He dicho que abras!"
10515 "¡Cúbreme!"
10516 "¡He dicho que me cubras!"
10517 "¿Por qué me están disparando?"
10518 "Son míos. No puedes cogerlos."
10519 "¡La chica debe ser castigada!"
10520 "Me ocuparé personalmente."
10521 "¡Maldito seas!"
10522 "Ahora, si me disculpa."
10523 "Informaré de esto al Director."
10524 "Me chivaré al Director."
10525 "Asegúrate de que sale."
10526 "¡Ahora!"
10527 "No tan rápido, francesito."
10528 "¡Merde!"
10529 "¡Rápido! ¡Yo conduzco y tu disparas!"
10530 "La próxima vez no tendrás tanta suerte."
10534 "La tía Phyllis me ha dicho que aún no la has llamado. La mujer está en su lecho de muerte y tú no puedes molestarte en hacer una llamada."
10535 "Mamá, la tía Phyllis solía encerrarme en el sótano cuando me enviabas unos días con ella."
10536 "¡Si hubiera sabido que ibas a volverte tan ingrato, yo también te hubiese encerrado en el sótano! Lo juro, si tu padre..."
10537 "Adiós, mamá. Me ha encantado oír tu voz."
10538 "¡No te atrevas a colgar...!"
10539 "¿Están listos los preparativos?"
10540 "Sí, señor. La división está de camino a la zona de pruebas."
10541 "Bien, mataremos dos pájaros de un tiro. ¿Hay algo más?"
10542 "Tenemos una pequeña... complicación."
10543 "Nos queda poco tiempo."
10544 "Por fin, buenas noticias para variar. Toda esta mierda diplomática me da dolor de cabeza."
10545 "Nuestros agentes se acercan mientras estamos hablando."
10546 "Eso espero."
10547 "De verdad que me impresionaste allí."
10548 "Mira cómo lloras."
10549 "Lo único que tenías que hacer era atraparlo, pedazo de alcornoque."
10550 "Llorar, llorar, llorar."
10551 "Bueno, por lo menos conseguiste su abrigo. Tal vez se congele hasta morir."
10552 "(Hace ruidos imitando llantos)"
10553 "Calla."
10554 "Oblígame."
10555 "Perdone. Agente Archer, el lugar debería estar más allá de ese arrecife. "
10556 "¿Qué es ese humo?"
10557 "Algo va mal."
10558 "No sabía que me acompañaba un genio."
10559 "Ya te pateé el culo y puedo volver a hacerlo."
10560 "¿Cuándo te has vuelto tan bravucona?"
10561 "Espera aquí. Echaré un vistazo."
10562 "Espero que no te rompas una uña."
10563 "¿Quieres esperar en el avión?"
10564 "Toma, te daré impulso."
10565 "Esperaré aquí."
10566 "Tienes que detenerlo. Está fuera de control."
10576 "¿Quién... quién eres?"
10577 "¡Vamos a morir todos!"
10578 "¡Por aquí! ¡Rápido!"
10579 "Pobre Hotchkins. Intentó avisarlos."
10580 "Los otros sujetos estaban bien, pero ése... ése era diferente."
10581 "Fuerza de voluntad. Eso era. Deberíamos haber aumentado su tratamiento químico."
10582 "Pobre, pobre Hotchkins."
10583 "¿Qué pasa allí?"
10584 "¿Puedes pasar?"
10585 "Oh, ahí estás."
10592 "Lo que dices no tiene sentido."
10593 "¡D.A.Ñ.O. planea realizar una prueba de campo! ¡Van a utilizar Súper Soldados para destruir la sede en la India como castigo!"
10594 "¿Cuándo?"
10595 "Puede que ya hayan empezado. Voy hacia allí. Avisa a la policía y diles que no intenten luchar, que simplemente evacuen la zona."
10596 "¡Está bien! ¡Ten cuidado!"
10597 "¡No, por favor!"
10598 "¿Es usted Cate Archer?"
10599 "Sí, ¿cuál es la situación?"
10600 "Aún estamos evacuando la zona."
10601 "Si sus hombres pueden mantener ocupados a los soldados, veré cómo podemos sacar a esta gente de aquí."
10602 "¡Srta. Archer! ¡Por aquí!"
10603 "¡Kamal!"
10604 "¡Tengo información para ti!"
10605 "Srta. Archer, ¿se encuentra bien?"
10606 "Creo que sí. ¿Y usted? ¿Está bien?"
10607 "Creo que me he quedado sin trabajo."
10608 "Srta. Archer, me alegra que haya vuelto. Tengo noticias sobre Magnus Armstrong."
10609 "¿Qué pasa? ¿Está bien?"
10610 "Es prisionero de D.A.Ñ.O."
10611 "No por mucho tiempo."
10621 "¿Ésta es la información sobre los Súper Soldados?"
10622 "Es todo lo que pude encontrar."
10623 "Vaya."
10624 "¿Las gafas? ¿Otra vez?"
10625 "Creo que me las he dejado en la cafetería."
10626 "Volveré enseguida."
10627 "Como puedes ves en este diagrama, lo tengo todo calculado. Dame 12 horas y te entregaré la madre Rusia."
10628 "No es un plan de ataque muy detallado."
10629 "Podemos arreglar los detalles más tarde. Lo primero es que el Presidente apruebe la idea."
10630 "Hazme saber qué dice."
10631 "Hola, agente Archer."
10632 "El general Hawkins acaba de explicar su plan para invadir Rusia."
10633 "Por supuesto, ha omitido la parte en la que se trata qué ocurre durante la invasión."
10634 "Es una pena que su inteligencia no iguale su fervor."
10635 "(suspiro)"
10636 "Yo no sé qué vais a hacer los británicos, pero los norteamericanos no vamos a esperar sentados a que caiga la bomba."
10637 "Describiría cómo funciona el plan, pero es bastante técnico. No entraría en tu cabecita."
10638 "Mejor te pones a intercambiar recetas y nos dejas pensar a nosotros."
10639 "Pensándolo bien, ¿por qué no salimos de este antro y discutimos el tema en privado? Ya sabes a qué me refiero..."
10640 "¡Atención, a todo el personal! Se han visto intrusos cerca de la cafetería. ¡Se cree que están armados y que son extremadamente peligrosos!"
10641 "Me acaban de comunicar que parece que los intrusos son... mimos."
10642 "A todo el personal. Se anula el estado de alerta. La amenaza ha sido neutralizada. Gracias."
10644 "¡Ahí estás! Creía que te habían secuestrado."
10645 "Ah, las has encontrado."
10646 "Lamento haberte preocupado. Una persona pequeña y extraña entró en mi oficina y pensé que sería mejor salir corriendo."
10647 "Un plan digno de alabanza."
10648 "Vamos a echar un vistazo a estos expedientes, ¿vale?"
10649 "¿Tienes que moverte?"
10650 "Sí."
10651 "Creo que se me puede ocurrir algo útil. Por supuesto, tengo que analizar la información meticulosamente, así que puedes irte y hacer estallar algo mientras tanto."
10652 "Buena idea. Iré..."
10653 "...a rescatar a Armstrong."
10654 "Diviértete."
10655 "Uummm, Armstrong."
10656 "Whisky, rápido."
10657 "¿Problemas en la oficina?"
10658 "Un puñado de nenazas no están dispuestos a hacer lo que hay que hacer. Ah, no quieres escuchar mis problemas."
10659 "Al contrario. Me encantaría."
10660 "¿Qué se supone que tengo que hacer? La maldita cosa ha tenido un cortocircuito."
10661 "¿Tienes tu tarjeta de garantía?"
10662 "¿Qué crees que es ESTO, papel higiénico? Aunque podría serlo."
10663 "¿Has leído la parte en la que dice que el fabricante no es responsable en caso de negligencia o uso incorrecto por parte del comprador?"
10664 "¿Uso incorrecto? Seguía las malditas instrucciones."
10665 "En la tarjeta se indica claramente las condiciones bajo las que la garantía se anulará. Hay una lista completa de cosas que pueden causar fallos."
10666 "¡Me rindo! De todos modos, estos robots son inútiles."
10667 "¿Ves esto? Eso es lo que pienso de estos estúpidos robots."
10668 "¿Qué estás mirando?"
10669 "Error. No computa. Consulte el manual del usuario para utilizar el procedimiento de entrada correcto."
10670 "El manual del usuario se puede conseguir en el departamento de Servicios del Súper Ordenador en el pasillo 2. Para conseguir el manual del usuario, debe rellenar una solicitud con el número de objeto correcto. Este objeto numerado aparece en el catálogo de productos de servicios del Súper Ordenador."
10671 "Saludos. Para consultar el manual del usuario del Súper Ordenador, presente un formulario de solicitud 207-B. El número de objeto para el catálogo de productos de servicios del Súper Ordenador se puede encontrar en el catálogo de productos de servicios del Súper Ordenador."
10672 "No puedo ayudarte sin un formulario de solicitud."
10673 "Toma el catálogo de productos de servicios del Súper Ordenador."
10674 "Lo siento. El manual del usuario del Súper Ordenador se ha prestado."
10675 "Como eres tan guapa, voy a ayudarte. Chris Hibbard ha tenido el manual durante los últimos cuatro meses. Nunca devuelve las cosas cuando ha terminado con ellas, pero siempre se deja cosas encima de su mesa. Incluso he hecho una copia de su tarjeta de oficina. Puedes acogerla prestada, pero devuélvela cuando hayas terminado. No me gustaría tener que mandar a los de seguridad a por ti."
10676 "Gracias."
10677 "Error. No computa. El usuario intenta utilizar el procedimiento de entrada versión 1.0. La versión actual es la 2.0. Consulte el suplemento del manual del usuario para conseguir el procedimiento de entrada actualizado."
10678 "¡Se supone que las chicas no pueden entrar aquí!"
10679 "Ahí tienes."
10680 "¡Has hecho que me moje!"
10681 "Lo siento. Dame tu pase."
10682 "No estás autorizada a entrar en el departamento de servicios del Súper Ordenador."
10683 "Necesito el suplemento del manual de usuario del Súper Ordenador. Ni siquiera aparece en el catálogo. No tengo tiempo para todo este papeleo. Dame el pase o lo que sea."
10684 "Vale."
10685 "¡Vaya, vaya!"
10686 "Venga, no te hagas el sorprendido."
10687 "No puedo decir que esperara verte aquí."
10688 "¿Creías que iba a dejarte morir?"
10689 "¿Crees que puedes sacarme de este lío?"
10690 "Ni en broma, pero al menos puede ver cómo te mueres."
10691 "¡Rápido, nena!"
10692 "¡Oh, vaya!"
10693 "No te olvides de mí ahora."
10694 "Cate..."
10695 "Casi no me queda tiempo, pequeña."
10696 "Bueno, estaré..."
10697 "Oh, no, tú no."
10698 "Despídete de tu pequeña amiguita."
10699 "¡Maldito seas!"
10700 "Ésa es otra que te debo."
10701 "Oh, oh. ¡Salgamos de aquí!"
10702 "¡Abigail!"
10703 "No puedo... controlarme..."
10704 "¡¡¡Aaarrrrrggggghhhh!!!"
10705 "Eso no tiene buena pinta."
10706 "Está bien. Uno de nosotros va a tener que encontrar las bombas de achique para vaciar el pasillo 4B."
10707 "Ve por ahí o espera allí."
10708 "Me voy, entonces."
10709 "Entonces esperaré aquí."
10710 "Te veré pronto."
10711 "Bien, estoy vaciando el pasillo. Agárrate fuerte."
10712 "¡Adelante! Es posible que necesite tu ayuda un momento. Busca un intercomunicador."
10713 "Cuando encuentres las bombas, vacía el pasillo 4B."
10714 "Bien, funciona. Busca una salida."
10715 "Cate, necesito tu ayuda. Una cámara de seguridad tiene un cortocircuito. Si me acerco demasiado, moriré. Busca la oficina de seguridad... ¿Qué demonios?"
10716 "Cate, ¿eres tú? ¿Dónde estás? Yo..."
10717 "¿Qué recomiendas, Peterson? ¿Qué nos tumbemos y esperemos la muerte?"
10718 "Hemos buscado por todas partes."
10719 "Bueno, sigue buscando. Debe haber una especie de mecanismo en alguna parte."
10720 "Sí, señor."
10721 "¡Oh, vaya!"
10724 "Intenta pasar desapercibido. Echaré un vistazo por ahí."
10725 "Me parece bien. Me he encontrado una botellita de coñac por el camino. Hace tiempo que quería llevarla a un examen de conducir."
10726 "Deja de quejarte. Podríamos haberte dejado morir."
10727 "Magnus, lanza la cápsula de escape."
10728 "Debe estar atascada."
10729 "¿Hay algo en esta estúpida base que funcione como se supone que tiene que funcionar?"
10730 "No."
10731 "Supongo que después de todo me quedo."
10732 "¿Qué? Estás loco. No he recorrido todo este camino para dejar que te ahogues."
10733 "¿Tienes una idea mejor? Soy el único suficientemente fuerte para hacer el trabajo."
10734 "No hay discusión."
10735 "Tiene que haber otra forma."
10736 "No, a menos que quieras que muramos todos."
10737 "Deséame suerte."
10738 "¡Ahí está!"
10739 "Puedes hacerlo, Magnus."
10740 "Debe suspender esta operación."
10741 "¿Suspenderla? Imposible."
10742 "Nunca se aprobó, sólo se debatió."
10743 "Bueno, supongo que me podría convencer... con 100 millones de libras esterlinas. "
10744 "Está loco."
10745 "¿Lo estoy? A menos que me equivoque, cuando mis Súper Soldados tomen Khios, podrá contemplar el espectro de la aniquilación."
10748 "¿Espera que me crea que sus Súper Soldados conseguirán lo que no ha conseguido ningún país? Khios es impenetrable. Incluso para usted."
10749 "Le enviaré una postal."
10750 "No me deja elección, así que me pondré en contacto con nuestro embajador en Washington."
10751 "No faltaría más. Veamos si le creen."
10752 "¿Sí?"
10753 "¿Dónde has estado? He estado intentado hablar contigo toda la mañana."
10754 "Hola, mamá. Adiós, mamá."
10755 "¡No te atreverás a colgar...!"
10756 "Acabo de hablar con Washington. Los soviéticos niegan cualquier implicación."
10757 "Pandilla de putas mentirosas."
10758 "Washington les ha advertido de que si ondea una bandera soviética en la isla se considerará un acto de guerra."
10759 "He completado mi análisis."
10760 "¿Y qué es eso?"
10761 "Suero anti-Súper Soldados."
10762 "Perfecto. ¿Qué hace?"
10763 "¿Quieres la respuesta técnica?"
10764 "Explícalo de forma que Barnes lo entienda."
10765 "Provoca una reacción química en los Súper Soldados que, básicamente, cuece sus tripas."
10766 "Bien, carajo."
10770 "Es de suponer que ha fracasado."
10771 "Nos estamos quedando sin opciones."
10773 "¿Dónde hay que apuntarse para acudir a esta fiesta?"
10774 "Estarás solo. Si enviamos nuestras tropas a esa isla, los soviéticos se lanzarán contra nosotros. Hemos advertido a las autoridades locales que no intervengan, ya que sus armas serán inútiles."
10775 "Por lo menos podrían dar a los Súper Soldados otras alternativas a disparar."
10776 "Mira que no haber pensado en eso."
10777 "Tiene que usar la cabeza, señor."
10779 "Pensé meterte una bala en la cabeza mientras estabas inconsciente."
10780 "¿Por qué no lo hiciste?"
10781 "Demasiado fácil. Para ti. Después de todos el daño que nos has causado, no mereces morir mientras duermes."
10782 "Espero que tengas algo interesante en mente."
10784 "Debes estar bromeando."
10785 "Creí que eso podría atraer tu atención."
10786 "Has robado esa idea de los Señores del Caos."
10787 "Tonterías."
10788 "Asesinan así a la gente desde el 63."
10789 "Activa el mecanismo."
10792 "Hazlo tú mismo."
