/*
LTJS
NOLF2 CRES
10116 "Gentlemen, this is Agent Archer, one of our top undercover operatives."
10117 "I'll betcha she is."
10118 "You ever swallow a lit cigar?"
10119 "Thank you, Dr. Schenker."
10120 "Mr. Lawrie, Ms. Archer, allow me to get straight to the point. "
10121 "By all means."
10122 "Are you familiar with the island of Khios?"
10123 "In the Sea of Marmara. Indeed. It's highly coveted by all the major powers."
10124 "Do you know why?"
10125 "Something to do with its natural resources, isn't it?"
10126 "Good Lord."
10127 "Precisely. We've reason to believe the Soviets are planning to invade Khios within the next two weeks."
10128 "The second them Reds set foot on that island, Uncle Sam's got a Polaris-shaped surprise package waiting to be signed, sealed, and delivered right to Moscow."
10129 "As the general suggests, the consequences of an invasion could be catastrophic. A full scale nuclear conflict is a distinct possibility."
10130 "But Khios is virtually impregnable to a conventional assault. How are they planning to invade?"
10131 "We're hoping you can find out. All we know is that it involves a secret weapon program known as Project: Omega."
10132 "We shoulda force-fed them Commies a nuke-u-ler sandwich back in '62."
10133 "Will you help us?"
10134 "Of course we will."
10135 "According to our spies, the Soviets are coordinating this project from an out of the way base in Siberia. We need to know what we're dealing with and we think the answer is somewhere inside that facility."
10136 "Uh oh. I forgot keys."
10137 "Maybe you can open door."
10138 "Hurry before we freeze."
10139 "Generator is out back."
10140 "Start generator please."
10141 "I'll stay here. You start generator."
10142 "Open up in there!"
10143 "Open this door!"
10144 "I'm warning you!"
10145 "I said open up!"
10146 "Bad guys."
10147 "If they find us, big trouble."
10148 "Knock them out!"
10149 "Hurry, before they break door."
10150 "Your boss wants you on radio."
10151 "Foxhunt, this is Foxhound. We've left some items for you in the shed. The combination to the lock is 36 - 7 - 42."
10152 "Take care of yourself."
10154 "Snowmobile is out of gas. Look for gas can."
10155 "Look for truck, maybe."
10156 "Don't waste time. Is cold."
10158 "Be careful of bridge. Many soldiers. Look for better way. "
10160 "I wait here. Good luck!"
10161 "H.A.R.M.?"
10167 "I'm ready to go home."
10168 "Me too. I hate this place."
10169 "I thought my wife's cooking was bad. She's a gourmet chef compared to whoever's running the kitchen around here."
10170 "Too bad, boys. We ain't leaving any time soon."
10171 "I should've taken that assignment in Cairo. At least it would've been warm."
10172 "You didn't hear? Somebody blew up the Cairo headquarters."
10173 "Who?"
10174 "Hard to say. Everybody's claiming responsibility. Probably Fine Feathered Fiends, but it could have been Anger Mismanagement or Pretty Poison."
10175 "Guess I made the right choice after all. At least there's plenty of vodka."
10177 "Vodka keeps me warm."
10178 "Make me coffee. I'll be fine."
10179 "I'll drink coffee. You secure plane."
10180 "Go on. I'll be there soon."
10181 "Good coffee."
10182 "Sorry."
10183 "That makes 14, Mr. Volkov. Do you feel better yet?"
10184 "A little. Let's do one more."
10185 "Bring in Laramie!"
10186 "Please, don't do this! I beg you!"
10187 "Feed him into the machine."
10188 "I'm still upset."
10189 "Bring in Mackenzie!"
10190 "Mother, we've been over this a thousand times. I'm NOT coming home for Christmas."
10191 "You want to kill me like you killed your father."
10192 "Mummy, Daddy died of dysentery in Kenya."
10193 "He died of a broken heart because you never amounted to anything. When I think of the sacrifices we made."
10194 "Goodbye, Mother."
10195 "Don't you hang up on me."
10196 "Marvin? Be a good chap and fetch me a little drinkie-pooh, would you?"
10197 "Mr. Volkov was disappointed to learn that Cate Archer is still alive."
10198 "Then let him kill her."
10199 "Don't be impertinent."
10200 "She's not my enemy."
10201 "She's my enemy. And you're my retainer. Or have you forgotten who saved your life all those years ago?"
10202 "Don't tell me you're afraid of her."
10203 "I fear no one."
10204 "Then kill her.  And bring back proof this time."
10205 "Her head on a platter should suffice."
10206 "We were hoping for something a little more conclusive.  What do you know about this H.A.R.M. organization?"
10207 "We've had dealings with them before. They were barely competent at the time. Rumor has it they've restructured the organization since then, but nobody's quite sure what that means exactly."
10208 "Means you didn't kick their butts hard enough."
10209 "If nothing else, we've established that Project: Omega is H.A.R.M.'s brainchild, even if we still don't know exactly what it is."
10210 "That proposal we found was dated 1965."
10211 "And?"
10212 "That means it was well underway during the H.A.R.M. incident last year."
10213 "We've already scoured the North American facility where they were keeping Doctor Schenker. There's no mention of Project: Omega in the files we recovered. Sadly, the Alpine facility was completely demolished."
10214 "There's one other place I can think to look."
10215 "Where?"
10216 "Akron, Ohio."
10217 "We've searched Goodman's house."
10218 "Blitzny."
10219 "Pardon?"
10220 "His name was Melvin Blitzny. Tom Goodman died in Amsterdam, remember?"
10221 "Regardless, our teams have been through the place thoroughly."
10222 "I haven't."
10223 "This is a waste of time."
10224 "We'll see."
10225 "Well, be careful."
10228 "I'll bring you a souvenir."
10229 "Please don't."
10232 "Can we postpone this?"
10233 "Fine."
10234 "You're very determined."
10235 "I made a promise."
10236 "Bye bye!"
10238 "Ah, good, you're awake."
10239 "I feel dizzy."
10240 "Nothing a week's worth of rest won't clear up."
10245 "I don't have time for that. I have to find Armstrong."
10246 "I must insist!"
10247 "Come on, ya jessies. You ain't even trying!"
10248 "Oh, hello, Cate."
10249 "Armstrong."
10250 "How'd you find me?  Oh, that's right, you're a spy."
10251 "Having a tough go of it?"
10252 "Well, it's eleven against one. Excuse me a moment."
10253 "That's the spirit, lads!"
10254 "Make that twelve. I didn't see the one in the corner. I won't be a minute."
10255 "Take your time."
10256 "Now I'm mad."
10257 "Right. Now what can I do for you?"
10258 "I need your help."
10259 "I don't know. I've pretty much washed my hands of international intrigue."
10261 "You owe me."
10262 "Ah, don't start."
10263 "All we're asking is that you help Cate infiltrate the India branch."
10264 "You don't need me for that. "
10265 "A lot's changed since you left H.A.R.M. Security's tighter than ever."
10266 "Well, I suppose I could make a few calls, but don't expect me to get involved."
10267 "Kamal, Magnus.  I'm coming to India."
10298 "I have an appointment with Monsieur Volkov."
10299 "Excuse me?"
10300 "I was sent for by Dmitrij Volkov."
10301 "I'm sorry, can you speak up?"
10302 "Take me to Volkov. Now."
10303 "Please follow me."
10304 "Oh, molten lava! Very nice."
10305 "Wait here, please."
10306 "Sir, the assassin has arrived."
10307 "Send him in."
10308 "I just want to say, Monsieur, that it is an honor to stand in the presence of the legendary Dmitrij Volkov. You are, without a doubt, the Michelangelo of murder."
10309 "Well, that's very kind of you."
10312 "Monsieur Volkov, tell me who did this to you and I shall exact terrible vengeance."
10313 "It was a skiing accident."
10314 "Oh, I see."
10315 "Now then. You're probably wondering why I've summoned one of the world's most dangerous contract killers on such short notice."
10316 "Because you want me to kill someone?"
10317 "Not just someone.  I want you to kill Cate Archer."
10318 "How do I convince them to hire me?"
10319 "Demonstrate your value to them. Maybe they need a maid."
10320 "We're being watched."
10321 "Right. I'll stay here. You grab him and find out what he's after."
10322 "My pleasure."
10323 "Careful."
10324 "Who are you?"
10325 "Kamal sent me to meet you."
10326 "Why didn't you introduce yourself?"
10327 "I thought I was being followed."
10328 "Kamal is waiting for you at the... gasp."
10329 "I said grab him, not stab him."
10330 "He was about to tell me where to meet Kamal."
10331 "Not a problem. Kamal said he'd wear a pink carnation so you'd recognize him."
10332 "Me?"
10333 "I can't afford to be seen."
10334 "You there!"
10335 "I'll handle this. You look for Kamal."
10336 "How will I find you?"
10337 "It's not like I blend in."
10340 "Tell us where he is!"
10341 "I'll never talk!"
10342 "Then you'll die!!!"
10343 "Look out!"
10344 "Ah, there you are! I was beginning to worry."
10345 "This map shows the location H.A.R.M.'s hideout. I left a package for you in a newspaper box near there."
10346 "Oh, before I forget, you'll probably need some money to get by Crazy Harij. Fifty rupees should be enough."
10347 "You want through? Fifty rupees."
10348 "No one passes without paying Harij."
10349 "Don't make Harij angry."
10350 "I've told you MANY times: fifty rupees if you want through this gate."
10351 "You may pass."
10352 "If I catch you charging tolls again, I'll arrest you. I swear it."
10353 "It's my gate."
10354 "No! No! It's NOT your gate. I'm warning you!"
10355 "Now get out of my sight."
10356 "Hello?"
10357 "Hello?"
10358 "Who is this I'm speaking to?"
10359 "Who is this I'M speaking to?"
10360 "It is I, Balaji Malpani."
10361 "Balaji, you idiot, it's me, Anoop."
10362 "Oh! I was wondering if that was you, my good friend. How are you?"
10363 "Fine, thank you. So, what is the password for today? Have you thought of something?"
10364 "I have! And I think you'll like it very much!"
10365 "Don't keep me in suspense."
10366 "Okay. The password for the day is... Are you ready?"
10367 "Spit it out, monkey brains!"
10368 "Mulligatawny. What do you think?"
10369 "I think I should feed you to ferocious weasels."
10370 "Password?"
10371 "Get out of here."
10372 "I don't know what you're talking about."
10373 "The chief of security. Where can I find him?"
10374 "We don't have a chief of security."
10375 "Isn't this H.A.R.M.'s Indian headquarters office?"
10376 "What is H.A.R.M.?"
10377 "Supposing this were H.A.R.M. and you did have a security chief named Anoop Banerjee, where would I find him?"
10378 "Down the hall. His office is on the second floor."
10379 "Thank you."
10380 "My pleasure."
10381 "Wait a second!"
10382 "You don't have clearance to leave this building. I'll tell Banerjee you want to see him."
10384 "Now's your chance, Cate. Get into Banerjee's office and plant a bug on his phone. Don't get caught!"
10385 "Jolly good! Now find the junction box. According to Intelligence, it's somewhere on the first floor."
10386 "Ambushed?"
10387 "It was those Evil Alliance bastards."
10388 "We lost the whole shipment?"
10389 "Pacpac managed to save two cases of Sparkle Soda, but they got all the ice cream and candy."
10390 "Curse them! They've pushed us too far this time. Return to base immediately. We must prepare."
10391 "Prem? Bring the girl to my office. I will see her now."
10392 "Follow me, please."
10393 "Through this door, please."
10401 "Mr. Banerjee is waiting."
10402 "Mr. Banerjee is a busy man. Please don't waste his time."
10403 "Where do you think you're going?"
10404 "If you do not want to speak to Mr. Banerjee, you must leave."
10405 "I'm warning you. This is your last chance."
10406 "Very well. You obviously don't want to speak to him. Get out or I'll throw you out!"
10407 "Where is the young lady?"
10408 "I believe she's in the restroom."
10409 "Excuse me, miss? The boss will see you now."
10410 "Hello?"
10411 "Are you okay in there?"
10412 "I'm beginning to grow concerned about you."
10413 "Please come out or I shall break down the door."
10414 "One, two, three!"
10415 "Guards! Don't let her get away!"
10416 "Even if I did work for this H.A.R.M. company, how could I be guaranteed of your qualifications?"
10417 "I'm told that Evil Alliance has an office in the area."
10418 "I wouldn't know. But, please, go on."
10419 "Well, what if I were to bring you the contents of their safe and wreck their operation?"
10420 "Let's just say that if I were responsible for hiring people for an organization like the one you describe, I would be very impressed by such a bold display."
10421 "I'll be right back."
10444 "You're drunk!"
10445 "I got bored."
10446 "Some help you are."
10447 "Girlie, I don't need a lecture. I'm a big boy. Besides, to be perfectly honest, there's not that much difference between me drunk and me sober."
10448 "Well, I think I've got the job."
10449 "That's a good start, but not good enough. From what Kamal tells me, you'll need a higher security clearance if you want to get near that safe."
